ID,Age,Salary,Experience,Department,City,Gender,Rating,Bonus,Performance,Join_Year,Active
3447,44,47898,28,IT,Pune,Female,3.2,16941,Medium,2002,Yes
3448,19,21919,29,IT,Bangalore,Male,1.1,14532,Medium,2020,No
3449,46,70070,39,Sales,Bangalore,Female,3.5,6733,Medium,2016,Yes
3450,55,82613,31,Finance,Delhi,Female,1.8,15402,Medium,2016,Yes
3451,20,116707,9,IT,Bangalore,Female,2.5,11016,High,2009,No
3452,33,106135,26,HR,Mumbai,Male,2.7,1241,Low,2014,Yes
3453,47,102501,7,Sales,Bangalore,Female,2.8,12787,Low,2008,No
3454,57,67003,35,Finance,Bangalore,Female,1.9,17779,High,2016,Yes
3455,19,68478,34,HR,Mumbai,Female,4.4,5315,Medium,2003,No
3456,34,34434,35,IT,Pune,Male,2.7,16026,Low,2023,No
3457,58,66246,35,IT,Pune,Female,3.4,5514,Medium,2008,No
3458,29,56649,24,IT,Mumbai,Male,3.5,4297,Low,2005,No
3459,52,79030,19,IT,Mumbai,Male,3.4,6333,Low,2014,No
3460,60,73061,16,Marketing,Chennai,Female,3.2,19790,Low,2011,Yes
3461,18,21999,22,Sales,Chennai,Male,4.3,9692,High,2023,No
3462,62,34849,24,Sales,Bangalore,Female,4.3,4542,Medium,2021,No
3463,32,96439,30,IT,Bangalore,Female,2.7,8947,Low,2007,No
3464,43,72800,5,Sales,Chennai,Male,3.5,14330,Low,2022,No
3465,54,25445,34,HR,Bangalore,Female,1.4,13148,Low,2008,No
3466,38,38040,3,HR,Pune,Female,1.4,12020,Medium,2008,No
3467,48,84315,39,Sales,Pune,Female,2.9,13963,Low,2017,No
3468,42,20246,19,IT,Delhi,Male,4.6,3261,High,2020,Yes
3469,40,51153,0,Finance,Chennai,Male,3.6,3539,Low,2001,Yes
3470,41,25212,25,IT,Pune,Male,3.7,9413,Low,2021,Yes
3471,55,23339,33,Marketing,Delhi,Female,1.6,2923,High,2019,No
3472,45,108678,9,Finance,Mumbai,Female,2.8,18491,Medium,2023,No
3473,38,76238,22,Marketing,Pune,Male,2.6,5838,Medium,2009,No
3474,60,39394,23,Sales,Delhi,Male,4.1,3091,Low,2003,No
3475,35,73871,12,Marketing,Bangalore,Female,1.6,2611,Medium,2005,No
3476,53,97722,28,Sales,Delhi,Male,3.2,6071,High,2011,Yes
3477,52,54607,26,Marketing,Pune,Female,4.6,4948,Medium,2012,No
3478,62,72055,30,Finance,Bangalore,Male,4.6,17544,Low,2016,Yes
3479,26,24395,9,Marketing,Bangalore,Female,4.4,10592,High,2019,No
3480,55,35290,30,IT,Delhi,Female,2.5,5403,Low,2019,No
3481,47,107687,38,Sales,Delhi,Female,4.8,14913,High,2005,No
3482,61,85078,9,HR,Pune,Male,4.2,19770,High,2014,No
3483,51,23691,23,Marketing,Bangalore,Female,4.4,1887,Low,2007,Yes
3484,49,27470,32,Sales,Chennai,Male,4.7,6769,Low,2003,No
3485,20,23841,13,HR,Delhi,Female,4.7,14918,Medium,2003,No
3486,20,83197,34,Sales,Chennai,Female,2.0,11906,Medium,2002,Yes
3487,45,75773,33,Sales,Chennai,Female,1.5,14241,Low,2015,No
3488,61,37776,16,HR,Bangalore,Male,3.8,18323,Low,2007,Yes
3489,32,91596,20,HR,Pune,Female,3.3,12588,Medium,2005,Yes
3490,58,47584,31,Finance,Chennai,Male,2.3,3151,Low,2019,Yes
3491,40,24300,2,Marketing,Pune,Female,3.7,10522,High,2012,No
3492,57,23338,14,Marketing,Delhi,Female,1.2,2164,Medium,2015,Yes
3493,28,82601,7,Sales,Bangalore,Male,1.2,5129,Medium,2020,Yes
3494,49,25487,31,IT,Mumbai,Male,2.4,6475,High,2017,No
3495,53,56282,37,IT,Bangalore,Female,1.8,9244,High,2008,Yes
3496,50,115065,25,Sales,Mumbai,Male,3.9,4074,Low,2023,No
3497,41,115798,29,Finance,Delhi,Female,4.8,1329,Low,2001,Yes
3498,56,96816,8,HR,Pune,Male,3.6,8786,High,2023,Yes
3499,51,48804,31,Sales,Delhi,Female,3.6,16970,High,2005,No
3500,45,29915,10,Marketing,Bangalore,Male,1.0,14092,Medium,2013,No
3501,54,31158,21,IT,Mumbai,Male,3.0,12955,Medium,2016,No
3502,24,94157,33,IT,Mumbai,Male,4.3,2669,Medium,2014,Yes
3503,21,30547,17,IT,Bangalore,Male,3.6,9340,Low,2019,Yes
3504,54,108713,18,Finance,Bangalore,Female,1.9,14612,Medium,2004,Yes
3505,18,22459,17,Marketing,Delhi,Male,4.4,3306,High,2001,No
3506,18,48768,36,Finance,Chennai,Male,4.9,2299,Medium,2011,Yes
3507,64,83146,17,HR,Mumbai,Male,2.1,16051,High,2004,No
3508,37,70870,11,Sales,Bangalore,Female,1.8,8228,High,2000,No
3509,36,70460,3,Sales,Delhi,Female,2.4,11911,Low,2001,Yes
3510,46,102970,26,IT,Chennai,Male,1.3,5937,Low,2000,No
3511,27,80817,4,IT,Pune,Female,4.5,1824,Medium,2010,Yes
3512,35,58247,5,HR,Bangalore,Female,4.7,6785,Medium,2001,Yes
3513,45,35419,12,Finance,Chennai,Male,3.5,5697,Medium,2010,No
3514,52,55577,22,Marketing,Pune,Female,4.1,18823,Low,2001,Yes
3515,60,22921,24,HR,Pune,Male,3.7,13418,High,2006,No
3516,64,24676,3,Sales,Delhi,Male,2.5,14539,High,2006,No
3517,48,105961,31,Sales,Mumbai,Female,3.5,6213,Low,2006,Yes
3518,44,69684,14,Finance,Bangalore,Female,4.3,3724,Medium,2001,Yes
3519,28,33463,25,HR,Chennai,Male,4.2,8788,Low,2015,No
3520,55,45474,10,Marketing,Pune,Male,1.3,4987,High,2002,No
3521,22,60935,8,HR,Mumbai,Male,2.9,17955,Low,2001,Yes
3522,25,87005,10,HR,Pune,Female,2.6,16546,Low,2004,Yes
3523,51,78596,1,Finance,Bangalore,Female,4.0,10808,High,2002,Yes
3524,29,92828,26,Marketing,Bangalore,Female,3.0,5649,Low,2005,No
3525,55,110945,25,Sales,Delhi,Female,2.4,2686,Low,2021,Yes
3526,18,109062,7,IT,Bangalore,Male,3.8,3586,Low,2004,No
3527,48,75152,20,Marketing,Bangalore,Female,2.9,19605,Medium,2017,No
3528,21,109001,20,Sales,Bangalore,Female,2.0,19032,High,2007,Yes
3529,62,116491,7,Finance,Mumbai,Female,4.6,17257,Medium,2012,Yes
3530,22,112321,0,Marketing,Chennai,Male,1.5,16097,High,2021,No
3531,47,106569,37,Marketing,Chennai,Female,1.1,1762,High,2001,No
3532,41,92467,12,Sales,Bangalore,Male,1.6,11101,High,2012,Yes
3533,20,72576,8,Sales,Chennai,Female,1.7,14240,Low,2016,Yes
3534,28,86627,27,HR,Bangalore,Male,3.2,18576,Medium,2005,Yes
3535,62,45772,5,HR,Chennai,Male,3.5,5680,High,2001,No
3536,21,36363,22,Marketing,Chennai,Male,2.8,18165,Medium,2019,No
3537,43,48490,35,IT,Pune,Male,1.8,14063,Medium,2011,Yes
3538,44,79004,16,Finance,Mumbai,Female,1.5,19410,Medium,2015,No
3539,63,73806,8,Sales,Pune,Female,3.0,12083,Medium,2003,No
3540,60,20260,11,HR,Pune,Female,3.3,13166,Low,2015,No
3541,44,95992,21,Finance,Chennai,Male,2.2,3626,Low,2012,Yes
3542,59,42320,11,Marketing,Delhi,Male,1.9,9621,High,2013,No
3543,23,98971,5,Sales,Delhi,Male,1.3,18336,High,2008,No
3544,32,62145,8,Sales,Mumbai,Male,1.1,12387,Low,2011,Yes
3545,47,83688,36,HR,Bangalore,Female,1.4,10389,High,2013,Yes
3546,59,68581,2,IT,Chennai,Female,4.0,8949,Low,2010,Yes
3547,54,112561,33,Sales,Mumbai,Male,2.4,15722,Medium,2009,No
3548,54,113645,7,IT,Pune,Female,1.1,14452,Medium,2006,Yes
3549,59,40754,9,Finance,Chennai,Male,3.0,3695,Low,2005,No
3550,54,89837,8,Sales,Pune,Female,3.1,4969,High,2016,Yes
3551,52,27207,13,Sales,Mumbai,Female,2.7,13901,High,2012,No
3552,40,47920,36,IT,Delhi,Male,1.4,5467,Low,2014,No
3553,23,107739,26,HR,Mumbai,Female,4.0,16149,Low,2023,No
3554,21,107081,31,Marketing,Chennai,Male,3.8,1286,Medium,2003,Yes
3555,35,44016,3,Finance,Chennai,Female,2.6,13262,High,2023,No
3556,26,116634,1,Sales,Bangalore,Male,2.5,4162,Medium,2002,No
3557,46,80522,32,HR,Delhi,Male,1.6,3594,Low,2010,Yes
3558,30,94092,20,Sales,Chennai,Male,4.0,6693,High,2021,No
3559,64,74068,0,Finance,Delhi,Female,3.4,10133,Medium,2019,No
3560,34,40102,10,Marketing,Chennai,Female,1.3,5672,High,2019,No
3561,62,21924,0,Sales,Delhi,Male,2.5,11460,High,2001,No
3562,49,105015,10,IT,Mumbai,Male,4.6,10049,Low,2010,Yes
3563,39,74333,6,HR,Delhi,Female,2.8,14611,Medium,2003,No
3564,21,104458,1,Marketing,Pune,Male,2.3,10778,Low,2016,Yes
3565,22,104196,14,Sales,Mumbai,Male,3.6,1855,Medium,2016,No
3566,54,66099,7,Marketing,Chennai,Female,1.8,16021,Low,2020,Yes
3567,58,77346,25,IT,Chennai,Male,3.1,6920,Low,2016,Yes
3568,30,95481,39,Sales,Bangalore,Male,3.7,10407,Low,2012,Yes
3569,51,70062,34,Marketing,Pune,Male,4.4,10894,Medium,2012,No
3570,62,20306,20,Sales,Bangalore,Female,3.8,14054,Low,2018,Yes
3571,39,108495,37,Sales,Mumbai,Female,2.5,13146,High,2002,Yes
3572,40,89767,7,Marketing,Bangalore,Male,4.1,18524,Low,2009,No
3573,20,32207,31,Sales,Mumbai,Male,4.6,18226,High,2015,Yes
3574,59,59426,7,IT,Bangalore,Female,2.9,4836,Medium,2019,No
3575,51,26336,9,Marketing,Delhi,Male,1.0,14404,High,2000,Yes
3576,49,95166,22,Marketing,Mumbai,Male,4.5,12970,High,2022,Yes
3577,62,37256,3,IT,Mumbai,Male,1.7,2605,High,2019,Yes
3578,38,119445,37,IT,Delhi,Female,1.5,4831,High,2022,Yes
3579,63,69817,29,IT,Delhi,Female,2.2,5871,High,2004,No
3580,61,53719,22,Sales,Pune,Female,2.5,14437,Medium,2000,Yes
3581,38,62017,4,Sales,Delhi,Male,4.2,7642,Medium,2015,Yes
3582,61,65704,20,Finance,Bangalore,Male,2.6,12076,Medium,2010,Yes
3583,28,50013,5,Sales,Delhi,Female,1.2,16381,Medium,2003,No
3584,56,99991,16,IT,Delhi,Male,3.5,17363,Medium,2004,No
3585,21,90258,24,Finance,Mumbai,Female,3.7,8324,Medium,2015,No
3586,18,98348,23,IT,Mumbai,Male,4.3,9453,Low,2011,No
3587,45,115812,21,HR,Delhi,Female,2.6,15445,High,2011,No
3588,41,56776,12,Marketing,Pune,Female,1.3,10990,Medium,2003,No
3589,52,30060,16,HR,Mumbai,Female,3.2,9692,Low,2022,No
3590,30,98592,13,IT,Bangalore,Male,1.5,9032,Medium,2016,No
3591,64,26655,33,Sales,Bangalore,Male,1.1,12214,Medium,2008,No
3592,51,108110,25,Marketing,Delhi,Female,4.1,13350,Low,2005,No
3593,28,69923,18,Sales,Delhi,Male,2.6,14664,Medium,2007,No
3594,53,98563,25,Sales,Pune,Female,3.1,14330,High,2007,Yes
3595,34,24030,2,Marketing,Delhi,Female,3.7,17964,High,2020,Yes
3596,52,109779,1,Marketing,Chennai,Female,2.6,2851,Low,2007,No
3597,35,53289,27,HR,Chennai,Female,1.2,19523,Medium,2007,Yes
3598,57,39739,1,IT,Delhi,Male,2.0,19576,High,2014,Yes
3599,39,119704,21,Sales,Chennai,Female,1.8,19606,Low,2013,No
3600,41,81687,6,IT,Bangalore,Male,4.9,7278,High,2005,Yes
3601,36,56491,3,IT,Delhi,Female,4.0,17924,Low,2009,No
3602,54,115549,37,Finance,Bangalore,Female,2.8,2735,Low,2007,No
3603,56,92115,38,HR,Bangalore,Female,1.3,12011,High,2020,Yes
3604,38,103778,19,Sales,Chennai,Female,1.5,6706,Medium,2009,Yes
3605,25,24781,5,Marketing,Pune,Female,4.3,6160,Low,2007,No
3606,45,40448,8,Marketing,Bangalore,Female,4.8,7602,High,2002,No
3607,22,71550,30,IT,Chennai,Female,1.1,10156,High,2003,Yes
3608,34,69294,25,HR,Pune,Male,4.6,7121,High,2010,Yes
3609,54,41446,35,HR,Chennai,Male,2.5,8909,Low,2012,Yes
3610,53,96579,25,Sales,Chennai,Male,1.9,5719,Medium,2002,Yes
3611,36,105389,27,Sales,Delhi,Male,1.4,15539,High,2020,No
3612,44,105615,4,IT,Mumbai,Male,4.1,19489,High,2020,Yes
3613,51,37101,9,IT,Pune,Female,2.9,7828,Low,2004,Yes
3614,28,86178,17,IT,Chennai,Female,4.3,15924,Medium,2011,No
3615,62,48016,14,Finance,Bangalore,Male,1.9,15383,Low,2011,No
3616,64,38932,32,HR,Bangalore,Female,3.7,10738,Medium,2017,Yes
3617,29,64653,4,IT,Mumbai,Female,1.5,8655,Low,2022,Yes
3618,38,110481,36,HR,Pune,Female,1.4,5044,Medium,2011,Yes
3619,28,72802,39,Marketing,Delhi,Male,1.5,14427,High,2023,Yes
3620,56,27549,21,Marketing,Pune,Male,4.2,17411,Low,2017,Yes
3621,45,98933,21,HR,Bangalore,Male,3.6,10330,Medium,2009,No
3622,22,45362,21,Marketing,Bangalore,Female,1.7,3947,High,2006,No
3623,34,67842,14,Marketing,Delhi,Male,2.5,13507,High,2002,No
3624,37,66539,16,Marketing,Delhi,Female,4.1,6874,Medium,2004,No
3625,58,53717,27,Sales,Bangalore,Female,2.1,16538,Low,2022,Yes
3626,63,74596,21,Sales,Chennai,Female,4.7,11633,High,2011,Yes
3627,29,43016,20,HR,Chennai,Female,4.7,17368,Medium,2013,No
3628,23,75200,16,HR,Delhi,Female,3.2,19422,Low,2012,Yes
3629,34,100268,4,Finance,Chennai,Male,3.5,7963,High,2008,Yes
3630,36,80287,17,Sales,Delhi,Male,3.6,19193,Medium,2009,No
3631,43,112447,16,HR,Pune,Male,2.0,9897,High,2000,Yes
3632,61,103402,3,Sales,Pune,Female,2.5,19087,Low,2005,No
3633,61,62607,6,Finance,Pune,Male,1.5,4093,Low,2005,No
3634,49,47621,24,HR,Delhi,Male,4.7,8268,High,2001,Yes
3635,23,32823,36,HR,Delhi,Female,3.9,4247,Low,2015,Yes
3636,53,49986,39,HR,Chennai,Male,1.2,17655,Low,2004,No
3637,55,84325,39,HR,Chennai,Female,3.2,6168,Medium,2013,Yes
3638,28,77771,8,IT,Chennai,Female,2.4,7718,High,2015,Yes
3639,50,74973,18,Sales,Mumbai,Female,4.3,14223,High,2008,No
3640,41,34690,8,Sales,Delhi,Female,2.4,15647,Medium,2010,Yes
3641,40,59107,22,Sales,Pune,Male,3.6,10569,Low,2015,No
3642,32,77888,30,Finance,Pune,Male,1.7,16211,High,2019,Yes
3643,44,30956,31,IT,Mumbai,Female,3.2,2967,High,2011,Yes
3644,28,106839,30,Sales,Mumbai,Male,2.2,10099,Medium,2014,No
3645,34,76227,16,Sales,Pune,Male,1.7,5814,Low,2020,Yes
3646,31,56533,38,HR,Delhi,Female,3.5,4805,Medium,2004,No
3647,44,115210,21,HR,Pune,Female,3.6,7497,High,2020,Yes
3648,35,76234,34,HR,Pune,Female,4.9,2567,Low,2016,Yes
3649,45,87594,29,Sales,Mumbai,Male,3.7,6396,Low,2007,Yes
3650,64,76901,39,HR,Mumbai,Male,3.1,1202,Medium,2022,No
3651,64,31519,36,Sales,Chennai,Female,4.7,2931,Low,2000,Yes
3652,21,51115,25,Finance,Mumbai,Female,4.3,9806,High,2001,Yes
3653,24,86266,5,Finance,Pune,Female,3.2,5270,High,2000,No
3654,62,21832,33,Marketing,Chennai,Male,3.0,6372,High,2019,No
3655,52,61368,31,IT,Pune,Female,4.8,14665,Low,2008,Yes
3656,26,108425,24,HR,Delhi,Male,3.5,2177,Low,2000,No
3657,25,89715,12,HR,Delhi,Female,3.9,10511,High,2002,No
3658,62,91835,37,IT,Mumbai,Male,1.3,8823,Medium,2015,No
3659,34,93366,37,IT,Chennai,Male,3.9,3412,High,2010,Yes
3660,34,57570,1,Marketing,Bangalore,Female,2.1,9457,Medium,2006,Yes
3661,50,107977,4,IT,Delhi,Male,1.5,17891,High,2019,Yes
3662,49,26615,10,Sales,Delhi,Male,4.4,18771,Medium,2012,No
3663,25,92298,10,HR,Delhi,Male,3.8,5029,Medium,2005,Yes
3664,36,58311,23,IT,Delhi,Female,2.6,17634,Low,2022,Yes
3665,55,110245,13,Sales,Mumbai,Male,2.7,19950,Medium,2011,No
3666,20,43434,29,IT,Chennai,Male,1.8,9677,Low,2005,No
3667,22,106879,39,Sales,Delhi,Male,1.0,1196,High,2023,No
3668,30,35739,34,Finance,Mumbai,Female,2.4,18682,Medium,2001,Yes
3669,64,86202,20,Sales,Chennai,Female,1.6,6485,Medium,2000,No
3670,63,118580,4,Marketing,Chennai,Female,2.7,12798,High,2006,Yes
3671,48,113419,37,Sales,Bangalore,Male,4.3,15590,High,2018,No
3672,33,99599,1,IT,Pune,Female,1.5,6205,Medium,2013,No
3673,49,53649,39,Finance,Delhi,Female,1.4,12107,Medium,2003,No
3674,39,67445,36,Finance,Mumbai,Female,4.6,11420,Low,2015,No
3675,46,59470,33,Sales,Chennai,Female,4.0,3196,Low,2013,No
3676,39,94965,10,IT,Bangalore,Male,1.2,18745,Medium,2022,Yes
3677,60,68621,35,Finance,Pune,Female,1.3,7692,Medium,2017,Yes
3678,20,52926,10,Sales,Chennai,Female,3.7,19328,High,2006,Yes
3679,27,57997,8,Sales,Chennai,Female,2.5,18446,High,2003,Yes
3680,59,79940,5,Sales,Delhi,Female,3.9,13842,Low,2000,No
3681,38,60724,33,Finance,Pune,Male,2.6,2229,Low,2018,No
3682,33,117805,36,HR,Pune,Male,4.9,9417,High,2023,No
3683,29,51704,31,IT,Mumbai,Female,3.8,3485,High,2022,Yes
3684,19,48391,11,Marketing,Bangalore,Male,1.2,8262,High,2017,No
3685,58,83291,31,Marketing,Mumbai,Male,2.3,2456,High,2020,Yes
3686,41,109723,16,IT,Bangalore,Female,3.3,2534,High,2006,Yes
3687,52,22526,3,HR,Mumbai,Male,1.6,5582,High,2020,Yes
3688,47,44686,32,IT,Bangalore,Female,1.0,3658,Low,2015,Yes
3689,47,93339,8,Sales,Delhi,Male,1.3,14846,High,2016,Yes
3690,64,118204,33,IT,Bangalore,Female,3.1,11973,Medium,2020,Yes
3691,52,26574,38,IT,Mumbai,Male,3.5,3559,Medium,2018,No
3692,36,28733,29,Finance,Pune,Male,1.4,7953,Medium,2000,No
3693,25,70290,19,Marketing,Chennai,Female,3.7,11228,Medium,2015,No
3694,43,92793,38,Marketing,Bangalore,Male,3.5,18373,Low,2019,Yes
3695,57,56051,22,Sales,Bangalore,Female,4.8,3697,Medium,2006,No
3696,24,35909,34,Sales,Pune,Male,4.4,16569,Low,2006,Yes
3697,47,109682,22,Finance,Delhi,Female,4.8,4183,Medium,2014,Yes
3698,24,97338,38,Sales,Mumbai,Male,4.9,18123,High,2001,Yes
3699,20,93432,22,HR,Delhi,Male,2.8,8912,High,2012,Yes
3700,18,48133,36,Finance,Bangalore,Male,3.0,17886,High,2001,No
3701,53,71571,22,Finance,Bangalore,Male,2.1,6681,High,2016,No
3702,42,99062,38,IT,Delhi,Male,3.0,15666,Low,2001,Yes
3703,54,70908,27,IT,Mumbai,Female,1.6,13679,High,2014,No
3704,18,31278,18,HR,Bangalore,Female,3.7,7594,High,2013,Yes
3705,32,71458,29,Finance,Bangalore,Female,1.1,9474,Low,2015,No
3706,54,84265,20,Finance,Delhi,Female,1.9,9380,Medium,2010,Yes
3707,30,76782,23,IT,Chennai,Male,1.8,19198,Low,2011,No
3708,57,75415,20,Marketing,Pune,Female,4.8,18323,Medium,2008,No
3709,25,111087,25,Marketing,Bangalore,Female,1.6,4939,High,2006,No
3710,22,74160,35,IT,Mumbai,Male,4.6,3661,Low,2010,No
3711,26,74399,25,Sales,Chennai,Female,1.5,11014,Medium,2018,Yes
3712,18,45298,32,Finance,Delhi,Male,3.6,2979,Low,2023,Yes
3713,53,42191,35,HR,Delhi,Female,2.3,9599,Medium,2003,No
3714,52,76964,3,Marketing,Mumbai,Male,2.3,10533,High,2004,Yes
3715,19,53092,8,Sales,Chennai,Male,5.0,11740,High,2020,Yes
3716,57,109407,7,Finance,Mumbai,Male,1.9,16711,High,2001,Yes
3717,40,95257,1,Sales,Bangalore,Female,1.8,9464,Medium,2015,Yes
3718,26,82513,28,Finance,Chennai,Male,3.4,3914,High,2008,Yes
3719,51,71097,22,Finance,Pune,Female,4.0,2035,Low,2014,Yes
3720,63,50279,5,IT,Pune,Male,4.9,2190,Medium,2021,No
3721,31,34404,35,IT,Mumbai,Male,3.8,1268,Low,2013,No
3722,21,90022,20,HR,Pune,Male,3.2,19525,Medium,2015,No
3723,47,55198,21,HR,Mumbai,Male,2.6,19537,Medium,2005,No
3724,48,114223,8,Sales,Bangalore,Male,3.4,19120,Low,2000,No
3725,55,69997,33,IT,Bangalore,Male,3.4,2336,High,2017,Yes
3726,28,98692,25,Finance,Mumbai,Female,1.9,13523,Low,2014,No
3727,52,20567,0,IT,Bangalore,Male,3.7,13010,High,2019,No
3728,25,81032,35,Finance,Pune,Male,1.8,18079,Low,2011,Yes
3729,20,22179,4,IT,Bangalore,Female,3.0,18816,Medium,2023,No
3730,31,22019,21,Finance,Pune,Female,2.0,2383,Low,2007,Yes
3731,30,101455,3,Sales,Pune,Male,2.3,4971,Low,2008,Yes
3732,62,105239,1,IT,Delhi,Male,3.5,12910,Medium,2000,No
3733,49,38704,15,Marketing,Bangalore,Male,1.3,11326,High,2015,No
3734,51,38030,15,Marketing,Bangalore,Male,1.0,9939,High,2013,No
3735,62,89445,21,Finance,Mumbai,Female,1.5,4179,Medium,2011,No
3736,36,93551,0,Sales,Mumbai,Female,1.7,3696,High,2014,Yes
3737,55,23420,14,Finance,Chennai,Female,1.8,17760,High,2007,Yes
3738,33,79875,23,Sales,Pune,Female,4.1,17136,High,2003,Yes
3739,19,67653,3,HR,Delhi,Female,2.8,13244,Medium,2004,No
3740,57,36740,17,IT,Pune,Male,2.9,9578,Medium,2020,Yes
3741,34,85263,16,Sales,Bangalore,Female,3.6,15156,Low,2013,No
3742,51,115864,6,Finance,Chennai,Male,3.9,5325,Low,2006,Yes
3743,59,84559,9,HR,Pune,Female,1.0,5049,Low,2014,Yes
3744,33,39465,0,Finance,Chennai,Female,4.4,19806,High,2018,No
3745,55,71432,1,Marketing,Pune,Male,5.0,3285,Low,2020,Yes
3746,19,24131,21,Marketing,Bangalore,Male,1.5,5062,High,2013,Yes
3747,19,30652,31,IT,Bangalore,Male,3.6,7390,High,2006,No
3748,43,84973,28,IT,Pune,Male,1.0,9577,High,2005,No
3749,30,107043,34,HR,Delhi,Male,1.2,17030,Low,2001,Yes
3750,64,67147,16,Marketing,Bangalore,Male,2.1,2061,Low,2023,Yes
3751,48,67671,11,Sales,Mumbai,Female,4.4,18484,Low,2008,Yes
3752,51,109342,23,Marketing,Delhi,Female,3.6,10984,High,2017,No
3753,56,39171,29,IT,Pune,Female,2.8,5504,High,2014,No
3754,20,106129,29,Finance,Delhi,Female,2.8,16709,Medium,2014,No
3755,25,75692,19,HR,Mumbai,Female,2.9,4649,Medium,2009,Yes
3756,40,78541,6,Marketing,Bangalore,Female,2.2,16971,High,2002,Yes
3757,31,29470,37,Sales,Bangalore,Female,4.5,1843,Medium,2003,No
3758,44,81344,6,Sales,Bangalore,Female,3.3,6582,High,2001,Yes
3759,46,64308,29,Sales,Mumbai,Male,2.9,5649,Medium,2021,Yes
3760,56,70639,11,HR,Delhi,Female,2.9,12711,High,2006,No
3761,56,41326,30,Sales,Pune,Female,4.7,12257,Medium,2000,No
3762,18,24597,17,Sales,Pune,Male,3.9,11029,High,2011,Yes
3763,34,50788,1,Marketing,Delhi,Male,1.6,4142,Low,2022,Yes
3764,58,85020,32,HR,Bangalore,Female,2.7,17629,Medium,2004,Yes
3765,47,69477,10,Finance,Pune,Male,2.2,6110,High,2015,Yes
3766,30,53071,33,Finance,Bangalore,Male,4.9,16170,Low,2002,Yes
3767,38,90603,15,Sales,Chennai,Male,2.7,15397,High,2010,Yes
3768,36,81923,34,IT,Chennai,Male,1.3,15874,Low,2014,No
3769,36,90560,32,HR,Pune,Female,2.6,9533,High,2004,Yes
3770,42,93251,20,IT,Delhi,Male,2.3,14689,High,2005,Yes
3771,39,77492,19,HR,Delhi,Female,3.4,7067,High,2003,Yes
3772,48,51770,7,HR,Delhi,Male,1.9,3886,Medium,2011,Yes
3773,34,96762,25,Marketing,Bangalore,Male,1.1,18693,Low,2009,No
3774,40,55399,32,Sales,Chennai,Male,1.4,10671,Low,2008,Yes
3775,49,98948,25,Marketing,Bangalore,Male,2.1,10938,Low,2000,Yes
3776,27,77439,36,IT,Mumbai,Male,2.4,8622,Medium,2009,Yes
3777,27,64415,29,IT,Mumbai,Male,4.3,5288,Medium,2005,No
3778,53,32569,30,Finance,Pune,Male,2.1,15223,Low,2013,Yes
3779,25,22369,32,Marketing,Mumbai,Male,1.1,16864,Medium,2010,No
3780,37,117557,10,Marketing,Delhi,Male,4.1,11087,Medium,2013,Yes
3781,49,20528,4,Marketing,Pune,Female,4.5,18050,Low,2010,No
3782,31,50314,1,Finance,Chennai,Female,3.0,17969,High,2001,No
3783,45,38047,12,Marketing,Chennai,Female,2.1,1353,High,2022,No
3784,63,39748,17,Marketing,Mumbai,Male,4.1,11414,Low,2021,No
3785,41,55109,25,Marketing,Mumbai,Male,1.0,19998,Medium,2014,No
3786,32,33919,24,Marketing,Chennai,Male,4.7,4097,Medium,2009,Yes
3787,39,67498,13,IT,Mumbai,Female,4.5,10796,Low,2010,Yes
3788,47,75808,4,Sales,Mumbai,Male,3.2,9715,Low,2007,Yes
3789,21,100792,1,IT,Bangalore,Female,2.1,14675,Low,2020,No
3790,30,90441,3,Marketing,Chennai,Female,1.1,12536,Low,2007,No
3791,40,94420,11,HR,Chennai,Male,5.0,17063,Medium,2004,Yes
3792,25,48906,10,HR,Mumbai,Female,4.0,7794,High,2023,Yes
3793,35,91486,3,Finance,Delhi,Male,2.4,8843,Low,2013,No
3794,29,86896,8,IT,Bangalore,Female,1.1,15082,Medium,2015,No
3795,48,41946,9,Finance,Delhi,Male,3.6,3386,Low,2022,No
3796,31,67020,26,Finance,Mumbai,Male,4.9,7742,High,2020,No
3797,51,94266,5,HR,Chennai,Male,3.8,19246,Low,2023,Yes
3798,35,42161,14,IT,Delhi,Male,1.3,12630,Medium,2012,Yes
3799,51,47738,30,Sales,Pune,Male,2.6,8019,Low,2021,No
3800,28,23925,21,IT,Delhi,Female,1.4,18160,High,2006,Yes
3801,58,28463,5,Finance,Chennai,Male,4.6,19047,Medium,2004,No
3802,29,77153,32,Marketing,Mumbai,Male,2.3,12385,Medium,2014,Yes
3803,32,102948,28,Finance,Delhi,Female,3.9,18139,High,2023,No
3804,48,81009,20,IT,Mumbai,Female,1.3,13607,Low,2010,Yes
3805,46,107938,29,HR,Bangalore,Male,1.5,4695,Low,2023,Yes
3806,43,119546,20,IT,Pune,Female,3.7,17686,Medium,2016,No
3807,35,111253,35,Sales,Chennai,Male,4.4,18482,High,2007,Yes
3808,49,61552,21,Marketing,Chennai,Male,1.8,2404,Medium,2009,No
3809,39,76271,19,Marketing,Mumbai,Male,2.7,18705,Medium,2023,Yes
3810,55,29797,21,Finance,Pune,Female,3.5,1304,High,2022,Yes
3811,34,106130,39,IT,Chennai,Male,4.2,17391,High,2005,No
3812,40,91942,10,HR,Delhi,Male,3.5,2214,High,2009,Yes
3813,41,33965,30,Sales,Chennai,Male,1.4,13543,Low,2018,No
